Id,Price
2903,391214.90437364415
2071,181848.44749546557
8604,187570.46329078166
9346,196394.6355939071
3945,194282.34246404297
3420,131009.62967397385
10842,126029.16491247155
725,164864.4479547622
13931,200182.63719772286
16330,223463.0558826998
9066,435914.2123739226
3326,291834.9167596027
1556,289408.562988431
6579,98394.84476668246
13877,126881.33612291557
9857,363397.7349234477
7302,274957.45306492515
5684,213200.57395688407
6513,240087.44043583664
11342,107139.25018301689
16561,233566.96685281282
6885,171930.5570046727
9308,182220.40922768952
2559,188736.082816914
6648,178482.87528541667
15260,171433.3985119036
5113,187212.9783834741
16492,193015.84258680692
12034,275769.79693087743
7248,223801.627631581
2171,226524.37173952878
10594,173961.31884055104
13241,220810.22514757412
7032,136747.63657774913
4884,172949.0540630977
903,233034.33405393182
162,161425.5601790864
6566,264965.9655693247
8249,133527.4977268549
13106,168732.59421004652
256,124959.72059382193
7976,169168.00110282472
8575,170676.26585269033
7591,304831.43721082876
3204,176955.33472352577
15804,184465.09772529165
1525,339720.54862455407
9038,201431.28698366377
13628,194973.4705192889
10016,206555.96608909202
10208,222649.07206377803
2008,201548.55975353692
13029,215041.5176689999
5099,125597.49658296206
9923,317022.3980616404
9461,136393.59052550816
11086,170415.057319659
15057,283870.56120878307
10689,176909.58718562295
2053,227428.399900392
16630,183683.6030883681
4985,161327.60820771335
13881,265640.24544274376
13225,193415.10887154916
5779,65567.19270092355
10262,186091.63525303395
10762,195617.82188370146
9513,188707.8430889504
11128,166166.42910016852
2074,297408.5791429375
933,198536.55199627014
2780,177021.7703533579
6594,108062.12395807542
15394,225120.54849269346
14863,147173.55850874103
6698,208818.53773018243
1611,286051.84165280283
174,192636.5663181415
5160,185394.18487629257
3295,331729.26804483205
4559,365546.2461989405
8254,162695.94276505962
10228,97472.6084160608
13924,129217.5077111632
15341,248616.32625732655
4353,164472.73499231524
4334,66217.27426857871
1872,159857.07035226797
7823,196966.44002785566
310,165398.91146715588
3704,243234.88166300775
11615,327841.1582357478
6605,206249.22550341484
3381,190062.6643578492
2143,142413.9647350132
3191,258686.76284684334
13980,123180.09208033445
15613,163099.57606474968
10943,317956.47316534776
9654,131083.29461467758
16053,519338.0800722014
14931,233282.57756076392
8299,223327.25780840265
2147,165620.4615604174
11567,402539.96665510256
5905,127991.26922772817
11160,113852.36191697398
8275,144533.778821546
16398,270884.7929595365
11229,174318.21017774887
10309,143587.6993683519
7340,274060.74450601125
7653,162552.83049682362
272,202301.92910389585
9831,230603.14555800258
5016,143566.29170834814
5968,65929.05807857121
796,250920.1170742969
12123,124613.78958820197
16629,186524.20941669543
2637,180602.83940707857
6194,232821.49113376235
6216,384657.5966789168
14346,180122.2308607172
6428,126957.91242566018
2891,242458.0555739156
84,186428.6330688047
9260,221689.77377665718
15250,129026.78920726811
2348,201593.81223233783
10427,286769.632645856
13230,237109.44326083382
1691,226456.34318276623
8803,125677.99590428335
5464,187861.01663103554
10559,116639.1549669204
16787,296530.715434702
4278,148612.01537213664
6183,160546.54562931467
12775,156873.82127735735
10104,175636.84409373175
13663,190569.04631960634
9404,257387.66804257745
14724,224154.4387627554
10040,176414.73942012442
4646,195587.59130872437
4754,155830.35892976297
3310,228209.44026908302
2003,196561.05582442033
7312,228073.22512705962
10921,231053.15145515773
13419,300319.32630842587
10105,181682.04750955946
2196,469891.830424472
12659,236309.9571498633
4380,268297.3963057218
10847,149294.1529826934
10805,279785.9395951268
8709,93487.0212791886
8319,179376.3797434596
2215,183643.69160740424
7000,203990.19120236018
7701,101912.2029122613
9678,186401.9267127579
14026,178700.25041614645
7971,161945.997527213
13734,143342.25114606693
16483,201893.83680335848
6150,207977.62752881873
2931,287300.1688416691
5418,180612.40893985462
1662,461446.57072761207
2441,225653.56274654873
669,131037.0150611526
7734,182237.59581448074
6010,294640.3618017646
266,143182.848351676
632,137174.49287520442
16221,104571.23765917991
11832,175608.7384904402
5035,110605.36644394152
37,123841.81612237169
6168,183231.23729491883
11757,182388.8029417074
8086,124888.93098921927
6529,235299.7180959187
15121,214806.14088487125
13904,147326.6271959281
3711,160905.98658980383
16563,127675.17672722683
14494,177947.889746365
3006,223828.8287805293
15299,113171.15876189937
92,273936.1361740108
8066,163988.60703479053
16071,208113.93948079422
10662,139424.92026711223
3883,226530.91587105626
5511,121873.68367986672
2821,287650.8605971355
9570,189280.65735255045
4326,246101.9753262458
9251,239428.51296313075
9031,211315.9683985164
12689,179181.78520011154
16380,245024.82553682898
1053,270741.9394247244
4568,186738.57979599168
16140,115078.91997279706
14356,374048.87929049705
8466,184482.58756898332
15652,139636.3230423335
3285,120393.0177146389
3198,172324.6738759601
14088,407858.81230712536
2268,115217.82746327914
15472,195288.98330460046
1203,195943.122188487
7157,311110.24949531537
6886,220617.9816464619
5083,271836.01250447513
7467,127761.77448226613
14068,210981.694079772
2080,183395.2711253119
10865,152276.93554214772
13516,191998.99477137427
14150,208590.51127486757
7609,113347.4737261377
2144,338438.4875302987
10357,196500.11305293633
2396,242723.87656606926
1526,354574.2949318192
10890,245571.79012715156
8638,448685.4728094096
6050,255165.0291367844
7639,101235.66750508125
10544,193226.3965233896
9577,234082.10566635177
13195,216255.73944821185
3484,233061.57069363218
16668,378252.2144926497
7171,201319.07706188285
8547,208492.44265392362
12735,212441.07848736978
9093,191172.8587155076
15323,284371.412892194
14897,136929.3136334621
5135,129036.70222877007
5327,240763.17383136525
13133,243050.12052165827
1676,295549.0751994996
16296,279618.2826101529
1095,148738.51001840088
12528,153466.93587850922
7348,275104.93460978323
11663,167188.6605129751
1803,210917.89928135555
1510,251269.21035560765
16045,206756.85380196915
2900,147232.04398907663
3236,176754.55182549884
1318,233798.62111731415
14948,237169.09375485673
7840,283293.8435025235
15325,188284.85742767638
8700,157661.80141914907
15706,204655.63171918437
14449,160122.99517158573
16117,175957.72022334556
4529,190154.8325885916
11199,199183.44756836546
4052,332592.98072091874
821,221682.92479413803
68,258128.3728004439
554,117133.93633070614
452,160043.39415995867
11394,317439.6869799928
11393,178263.0779146745
9535,159682.89477853372
4024,196841.81069519906
10069,221233.8987769542
12007,166842.89566102758
12368,441213.49291963957
1259,359204.22930668097
1124,349259.674615279
3707,188179.35943186597
8767,169823.48456696834
1919,176625.96337368645
16741,155472.34463583888
6664,283143.0813519772
5688,355013.35946417355
7799,163979.30622061645
14843,331267.252702995
7532,176371.7244048717
8133,150622.76931386278
6264,323458.2611259081
4125,173229.22279824573
2410,172527.90372223334
13607,203286.59608506985
1716,288958.4988609184
1370,134457.3364724447
2273,419434.79650209815
15298,342354.8916001681
4284,283348.35966505
12303,143726.1316177602
7808,126700.26651249938
2203,147648.0028974743
7237,132074.30560556834
15864,169756.76642440635
2844,135541.7267389372
5729,165346.67965960753
11812,403335.101330283
1779,160433.08416549818
6442,130814.58685094213
6160,226261.06042470422
8266,211568.71537054045
9903,156944.23378992078
2867,137647.2720432942
6998,179397.1849837967
13932,164104.26033197835
12587,172226.60889248675
3611,259913.1603171885
2646,307455.28179963946
1890,160458.80466747002
860,260706.83832385938
14187,194484.3687483285
12569,291794.37793363223
1276,84568.4151346269
12025,214612.9169845783
4890,280487.87285842566
14410,331978.65215321357
10352,356311.0240247372
11407,193118.35668686472
10384,175050.16620336418
7622,282483.1748516763
12578,169198.18311808936
15820,167769.6356413745
563,201332.157404632
15226,165597.15138848146
6396,215697.8419389555
6247,144594.8721951377
3339,149855.84145554478
10975,311676.0476185573
7475,104378.73016506464
11129,199566.60327286064
3051,243223.6228696731
10232,260313.30501959234
14106,178671.5743107241
5502,245129.8743227692
4558,67294.85649159964
4181,143131.4882806147
8426,122702.17743960084
6611,169336.45251174184
14641,145365.39696330775
15539,276029.93037674634
13119,130221.51290719055
11716,190708.89661741562
7316,273935.72117493174
7791,116255.30561074692
13034,343693.1469258577
1068,262209.89053119725
4060,175155.21221214155
10172,219510.14721089552
2591,182729.1939390571
12494,322115.7607489281
7828,328473.1858268538
15284,183672.9729192591
7947,170221.37993576707
16335,239165.32130549534
10234,360560.7506630049
2797,252664.63754657647
5341,225802.72061404848
3059,248357.4573720945
1559,66521.10540982583
15320,280874.21481245925
10284,354203.7311178115
4134,219865.70754476893
4481,200502.38304857828
7222,156947.5813834063
4062,246824.3013477494
2192,219248.5164637121
9637,173591.24612670433
16236,182380.89641819723
4272,172653.3488552623
9406,288660.10212487576
14309,241300.7192921373
1946,300903.8347166344
16235,229200.4446739566
7146,156298.70309538816
16784,229667.451830436
349,317629.17285475426
6251,184818.69690851425
5128,376499.57878958416
11718,177952.12819668252
16721,82928.62444774157
12517,226190.17534333898
15961,174524.94720505126
9428,150122.6309164576
14541,152960.30016456358
10168,104386.73620771094
11270,162959.18966772038
13210,200402.8019565401
11518,168937.57497062156
12612,153534.25995906067
16352,120159.1803793872
9935,166450.15498788806
15521,323620.7221071376
11482,198649.50246131376
11443,163043.7698302647
9459,248210.99973645873
9218,148848.35219208818
854,152265.66495220643
5619,144860.7467278503
9208,183856.10358841537
4391,156038.07271220782
15207,160696.6201155517
7183,185178.64122554872
16442,221201.1400688287
7936,86092.37079933107
10606,342300.50992460304
4979,155072.78241843678
4854,312067.8037166544
16476,134841.2389438884
10516,151285.90413414527
16261,281043.145904455
90,420595.3378592247
5433,177292.63856328078
14338,151770.60401646755
13487,220395.2659803906
8211,493935.5061927373
170,161613.19329483938
14051,101949.22880634181
10686,190580.28131906473
7595,340703.43289558537
6777,351871.6210159928
14661,170385.49432414773
13991,330733.01230510377
16795,176091.49185904724
2740,147857.798677487
7368,353657.6122147378
2413,254600.45846820035
1852,473666.106624584
15200,401128.9461975608
8467,328064.26196591184
16379,300324.02795529726
3375,180599.0867130033
5945,464368.82558934076
2641,160694.24072113985
2837,313588.8837789586
3498,223309.1820748687
10876,141401.60306744906
1285,240743.5099832031
9285,236105.05576566717
4015,319270.0171499535
2526,192971.26395279044
7814,194694.75416370967
7117,284822.3461784765
12359,122000.46939043008
3303,258439.3298028054
13874,165343.8146350493
5484,195060.38612958437
15067,151735.1480830606
12639,222345.22159080926
3388,239332.44234003447
4256,211710.5259054792
15738,211496.67749862582
14049,168859.6281339282
15780,183837.6964496529
9564,179313.78952213857
11910,209653.0056253244
11315,173184.19789205393
1733,168390.65464129945
3910,416196.9265273849
7552,436290.0507098943
254,207141.77412274524
5222,196291.3049641704
8314,236288.29219078887
16743,244287.00383139474
10335,108297.93014338774
8226,290295.31478494004
12254,223201.25064568443
13152,216041.9851541766
15020,213397.12890398345
16349,234638.31261070672
11924,161125.0727626741
12543,189321.84832319405
14114,262428.0204278764
12318,263170.00367597525
15383,157349.4323731529
6679,210313.66689253462
635,168657.0401990816
15993,297339.0253733558
11375,176683.7567581851
11216,180758.89435002176
15401,245584.41643397816
11301,148630.63039169626
13804,285806.3408825996
10839,197193.10432851998
1588,327418.0071821959
3596,191111.32791158865
5816,174331.89627163744
8099,143673.53529193343
6551,182468.82000304843
14075,547427.4473866576
13431,209945.6649691029
9481,328522.2197531985
5295,152628.51517431103
15859,382742.1141584906
10634,311705.4210381739
444,245357.882866044
11686,271335.9760718916
1213,209720.0721522752
13970,186163.25293811818
6849,402175.3170315026
9911,248933.04109921347
5649,154581.5378149663
7184,243905.61446131123
5877,286686.0720668724
1655,239943.7293831147
15301,205765.25382719075
12389,225510.77635100708
5241,286973.44032893365
7048,162540.53357736443
10574,133753.99286502102
8593,129914.41858272765
4752,178177.6942147975
14663,178874.23984429135
10994,192034.06878475554
87,74398.48536394205
5132,122892.0944172677
6372,385679.48107265984
7411,357818.92622774956
3319,261612.52087436445
9355,126451.88255615457
5139,277835.55940704455
56,326334.35450505564
3249,162750.84947896126
5047,94544.5910666381
13238,309497.70478666434
2190,293028.5454286762
15599,177418.47909195075
6542,165653.09257056343
1968,189616.11895205887
5630,159171.02503705394
9157,217704.33064776877
789,178997.00657505676
1413,268539.0272789633
12514,258197.18024727568
13459,143013.2942884822
1345,252870.35449803053
4034,210573.9548251729
15169,139871.0794428168
6770,244407.75016561509
3334,175264.4370825755
12998,147600.92296593988
15870,231138.9552105431
1871,153915.31833587334
5770,174783.78984029675
13196,111163.04339236602
7633,220415.37393331598
10699,218712.31799483855
15470,184235.60867067092
1903,530189.3232737659
13860,210054.70368325576
7649,202719.09596120627
11043,222570.3797927008
2922,241882.16570563108
7538,381636.5956458689
9477,115652.79634440239
117,458252.72147000494
1457,261718.93686486033
7082,170679.54810945527
3053,259078.44378246047
12522,114021.94194423077
5744,442014.64740363974
13566,357522.9433653669
1464,139770.38109988676
3852,125419.70606861531
9557,228080.4419346636
14719,433201.41706849466
13978,127420.4755064941
3286,156382.5400984485
13019,379972.36190640094
1421,136868.3953073427
13502,170851.04745669948
14811,122880.3188307442
9297,281996.5754743667
7749,500686.6227073831
16555,143241.37927115802
14576,189258.53107415934
12766,157622.3799807404
4679,156961.90856898998
10033,198995.7871171622
11231,247201.31795629987
15112,167273.96890674919
10617,176174.31809204805
2175,170155.8913822151
16502,433495.74904962856
10106,200422.4592693051
12561,143092.20681867842
15907,326156.89570815855
8069,124254.53409931065
8316,128603.49046624432
12343,253482.34315810396
12092,165887.851139973
1527,175681.37718462478
10010,225060.36134503104
655,100798.70869848532
10549,144730.8067756763
3248,121464.66726767141
13499,298447.59079032484
14959,203520.1042233105
6070,157174.4012182385
11360,246873.0029452092
12102,201146.24930106715
11870,279619.2251345171
3713,123257.07206991657
3230,152218.26804959626
7742,218777.25892836382
15092,374149.6737696199
8728,323272.3371661716
3386,139548.8308690848
9409,146608.51199814805
16545,269159.28484944004
3127,164949.60959205878
11344,191721.8181412497
2112,213699.81783388666
7310,215594.0714234201
6313,197204.97214429543
3681,410405.2100421836
5114,394079.4186548183
270,147505.36179609763
14350,178239.5979278536
12223,357991.1901512947
1066,177769.80216900478
16116,398882.3049004149
11410,502388.2538532393
4088,164623.3583154469
5956,177122.15317383572
14669,137184.2549573498
13871,130801.6866198322
4126,242091.0056408379
12114,231516.77959582317
16607,174382.82218330636
4266,223559.6496581846
13518,214434.89280051307
11856,331612.9229073345
3885,242055.84267366302
8891,162104.02553893157
4964,174662.60114700536
7696,171721.8726430915
6894,119864.49623207595
9766,160059.80856041808
4800,164544.39838515592
2840,191448.94550044448
4743,171179.07816079218
13562,486649.1446822517
8301,198612.77170053503
5405,174965.62464099552
1535,175500.20967503695
9073,126320.45831008148
1698,356947.6288615747
12262,240607.07926776411
6794,176512.011111448
12701,188785.3337570871
8432,166688.4767979342
13540,129233.08270963811
8629,151736.22078734805
1440,182920.1865275897
8596,206945.41327968903
9575,276162.0427625261
14976,104802.73891482038
3149,248334.31587578656
5157,157675.2409278583
10748,181269.65980618418
9719,427089.34733974095
6376,178011.182521049
9733,176934.8480565704
4749,190535.89569513674
4994,441681.93828913267
538,223540.7899265766
5512,122040.17834305795
9778,148145.0659160424
9761,148611.31519535338
3174,431259.8501810364
13429,183397.12124002256
10467,72057.14742567558
14129,189316.52009581256
13608,200294.73415836465
11106,148945.38693302718
12048,172108.9380322785
1054,342963.84971864586
3582,265165.4588152929
1566,157367.42836712633
11529,139649.34068172297
11859,154220.83736225983
10582,143229.32099147516
14907,494926.69994978735
14039,169626.54852227634
10489,153339.61241969018
3331,317364.35400784685
10153,248278.20682318657
5271,159136.9205961202
11871,392134.04675256
776,135112.5178000988
3994,125157.00649064666
9433,70423.49604904062
14275,139427.25481295632
8030,273633.25021544856
8169,297438.4927679491
8053,196454.37993770192
4822,243623.75216497347
13197,217344.7349753456
13634,295387.3957792305
8951,167945.6615683831
12176,240519.93697445054
15471,139529.7763145981
14962,127098.32918665808
12512,116885.43682923078
8697,418090.3700011522
7095,221949.11810971447
13639,206285.98329299665
16660,163275.79331961955
5848,146260.27934108683
5386,207690.84743065463
10880,324308.79178993194
3954,179833.35571142967
13426,242761.5481881818
5966,223073.651665486
16315,298063.8466478077
7455,186239.2096314676
11071,231367.33930051973
14740,215334.95819632767
16087,186511.0267344028
8931,227982.71251627922
15289,170925.6037717765
16089,287960.2554241734
12128,186486.80757543465
4724,225542.59981689023
8585,210640.45591110023
7188,239841.527492953
5423,165073.48486186753
10488,193339.41660609556
5980,224919.81436770086
8376,249694.5699755263
12397,139407.07136986934
16496,176432.8290054092
4891,271200.022944715
9710,139966.45009629813
6339,180818.43391381585
244,183964.20696260864
5002,243406.4440881264
5358,179781.68157938632
7636,152675.83741856998
9361,321697.3674400282
3601,116943.73631315006
15755,155751.1532403671
172,180630.1799882911
3037,314018.81497356604
577,298077.60919226066
3607,202917.72338974316
2515,109231.02605240812
10413,153080.6640412748
10511,234472.54442023125
4637,511610.1468458519
12736,290584.40647998016
9534,250496.83519944805
11641,170897.00286364468
10419,275167.2613091166
15313,235846.46446888515
14915,192719.0105699861
12409,416404.6188210742
9405,132752.65706071473
14066,207785.46208619754
14108,191737.7828392824
11931,230575.6157518381
11464,326929.8130474526
926,145478.0045499167
11190,220266.32694316626
10260,183957.5507703129
12712,186408.72932256368
1234,217154.1429020923
11608,108453.12392954463
3776,250923.83652535683
4881,197996.73651831955
10266,193037.6834513259
3262,220953.56452655507
3576,394341.92497143004
16604,405273.76837326895
8041,241602.3240072275
10691,227001.16724440936
8357,177581.995232326
11661,142027.23513926697
4453,249316.9189251547
15936,210209.5977478632
8463,279099.9637091231
15770,243569.41257145294
466,174411.36806409818
14965,90847.69305765849
11227,182480.38054054204
9894,276075.4167405452
11746,205979.7833865541
4118,137501.7994508168
756,370629.31799558335
15589,174591.7918000225
109,344579.36481225
5778,221312.44639131037
1731,79762.20432293913
3450,162441.00452220376
2961,169827.01241276547
222,171135.82708749705
11454,360378.91284840705
7339,188023.7368636821
12096,96807.01029846295
14074,207091.7609960892
4058,358153.5994363029
6603,267012.80623683834
3289,102425.53580292269
16681,286745.99452089524
8200,335537.6674165016
3343,234831.02663806538
7802,190359.07122765025
2082,389200.49615030724
217,235025.13638012676
1720,172102.88339432768
7224,253007.61662311066
6176,146895.34687874213
12571,271473.9051957223
16666,346266.91895557335
8908,185911.40448213974
6914,164688.01769551146
5428,194168.18248627364
381,177160.14468528426
3991,197671.51458217972
16365,279570.5505847951
1046,228687.6647210913
391,154343.71212692742
9212,342007.4260075098
3022,190154.1464909447
9961,104272.76561829286
6764,316527.944748023
7720,188654.7737001765
4809,221911.6557578089
8877,293702.18055809947
7817,177937.75221464247
10614,111269.66744218688
5553,261938.54819292767
16488,128251.83004530185
11002,159334.224264667
13592,373568.37174351356
15050,231131.12727887786
13553,298216.0943115407
9041,207313.21924839984
5461,435316.0786066389
16274,416396.54480352305
2138,143285.61003544056
6245,153729.23535493205
8245,193456.2377519975
6491,221418.91891901614
13218,182066.19499722123
13101,102351.73394552586
10462,142321.5564054455
4079,171928.7893576556
1506,446345.6384248993
14107,126404.77065216996
12215,289854.5200619267
11576,385103.095443908
10567,219917.88274992383
12713,216394.91010415848
1468,494810.70879718766
2549,268337.372836341
4172,270772.8619868056
12380,257566.08458613037
3513,108249.64971568908
8165,279834.58644051995
1127,212558.58730568012
14601,436308.3111221953
15526,335435.39715096605
986,314330.3092230662
14968,208201.7168446203
9348,192582.3784395423
6317,290996.73253530817
7497,88215.99116412045
5079,338999.7120561194
528,168912.1916038274
10964,144287.87161129437
5812,314387.7537998074
11022,202963.58725933483
16251,129102.7067978983
5863,113018.36900202936
8664,214592.18988055582
5396,209008.71176986865
6917,244059.34001171458
12776,127473.44313599152
473,249713.1159439724
13333,233747.21802869666
13023,181496.28339802334
7357,209073.38597067667
10955,474363.2972671929
11914,347126.2373307915
12535,166305.47260338752
11205,180160.0047175395
13209,185526.43033398755
16119,316921.6777322334
2174,279459.9801794791
4834,200835.08014617756
10151,188123.2421353521
5584,199901.07641666217
6672,219529.1933255284
12858,270813.8457545189
5106,158774.08995055294
8884,175484.1208540691
13766,164356.79165084418
12556,127075.0775021992
12910,227670.83211939977
6258,128923.13034600488
7100,255320.43161894815
1793,188758.82151652628
3335,187697.20478951302
12835,196303.4996375617
10591,167064.28678848167
15707,234472.99483813657
16389,172080.3140657957
7440,369911.3309017249
6293,177277.9711673802
3937,193234.22554049751
16527,185721.36621452856
5102,235307.9589760502
10734,337962.72123816895
7986,152234.3438733826
6495,100006.60251880997
9571,243881.95820003608
5131,188889.54774771823
10761,398217.6422822081
143,420515.223678498
13829,181808.7483361241
13662,224582.50839979108
1771,142355.73780057428
5448,214628.35915435752
8594,162090.67473163488
12038,312598.1266951238
16471,179935.17363952706
16764,137974.39882330043
1282,180264.5518146701
15101,268494.9657022738
9473,132003.1959651069
2324,429857.29597056576
14448,233541.19678544946
6000,65433.227575420315
2077,131958.24720952453
12960,240275.7063018807
15837,209051.22931731318
8805,239302.67226116153
9987,229204.74947547112
1580,334534.8846231825
11089,124238.33377645287
10926,228475.86349396466
12773,441188.7234039164
6490,300900.0695038058
10858,124466.02045256947
2831,110466.35863086199
16326,139470.8159772772
371,187338.94077084714
8852,181191.39144106946
6713,281933.1155541464
4230,175590.71169448912
3639,220519.26022288064
3642,196549.70927836988
5149,192204.669187612
2861,200219.80633417904
13300,102713.15076795546
2807,293882.34401221306
5919,101546.93087285521
12716,555955.199158658
4271,245823.77257314065
16055,283149.15056767414
3747,219551.4358464328
5857,274277.2104482211
6884,328889.3592310519
16027,302239.48112128384
3512,319377.1365503155
5181,178967.31552414247
16732,290630.24226132175
1908,182280.86699305187
12082,163691.26024318978
7286,137989.6673704655
8216,133422.07001387535
6929,342861.4307613643
3950,401867.88802586135
12479,175630.79691382023
877,136305.7508937215
1366,181749.20853315148
384,134479.4187294814
5767,215399.69675490906
6910,150828.8810311447
187,199216.71480309343
10164,290282.5147243953
8603,238559.7383524736
15834,165442.85991268765
3078,125947.17831707078
3479,246281.08641536607
6671,232492.83005150585
6078,158513.29571709924
16271,143154.10237977348
16191,161039.3670881066
11544,170758.6770556468
7781,184227.71220509085
14918,301147.7138203664
6238,196586.7060417954
12989,215177.4966061561
11907,245615.89681903977
9696,152448.05503114412
14084,366547.1694217365
3895,145464.02785751634
4367,174663.94166342058
8453,66433.95989279813
7638,342692.26212700835
8373,237039.8478498344
4674,191960.53782184733
15787,136365.21921879513
5903,311174.2672137385
13679,205264.93110331023
9018,374704.2169028269
15823,260174.15307263014
13289,146233.42881163038
9896,182373.07869498015
14436,178765.73420201056
5547,218012.300937928
4048,381090.18652529723
16579,199790.5620633998
8550,197360.13993395117
9385,316186.45660789637
5242,160656.1219877232
31,258291.93478157147
6144,330605.2657004246
3990,197580.01332016633
2523,75648.58861023212
12608,270572.7293589523
7234,181779.1638955173
15264,211377.60494937003
9623,200843.79880500693
3161,314076.9841433346
7425,105932.32985133192
13021,277854.15115992894
4044,143455.38056245123
15411,255883.90723649313
979,307368.119014525
5514,256190.10770237938
4817,170263.8523254489
2115,169219.4996835317
10571,313126.6618947878
8992,205502.04442203
15546,192797.62204885308
11359,112745.15952204008
11972,182497.14090355826
12838,162732.72198865065
5948,122674.52029861917
422,315121.7077881846
4855,151199.712781284
16197,114510.97543197944
8926,401941.9342723068
5703,197215.36692875918
8848,213935.81351196766
7039,305281.1363970399
3806,158902.848235856
15154,211444.6462587411
13132,176030.78360010812
7438,194556.87175880416
4398,225078.145115026
2440,180706.32592065036
3751,160781.57520449022
1476,171472.53384309402
2264,311901.22730338335
16444,167021.30203461502
10704,163994.1724068387
4033,145592.10319787974
4508,115283.61401135799
16290,231408.2953688949
10387,207095.98116825617
5457,153028.68948042492
4910,270963.1646327313
7451,206648.38828582608
10732,190469.68975029662
8015,128273.41212012513
6148,187773.61817113162
5892,238955.52248816792
7825,218215.8885635668
6851,239965.2127442113
6633,198492.26308076558
2139,267034.6153457516
10213,295068.0813058746
2830,219075.48137695924
13907,144239.47379539523
15897,341192.017838835
8311,172404.88808483773
14230,201799.33639995905
3878,169584.95263053084
13732,172922.42649004047
12110,174236.28155126228
10675,385353.6266133121
12946,120579.52102128688
16754,220345.42696882255
4394,304028.885274559
16728,164162.48215843696
14378,287961.73977512144
9949,162957.4359806522
994,185340.31279238744
13258,151110.2995567351
5883,366183.1787491694
6933,340123.9460880917
13193,221959.59651724985
13286,179937.93749109015
13407,336446.338770808
7512,131142.785503008
7221,186995.3068939813
14428,139838.31368017686
1740,197533.92290321662
3,138786.7010415736
12952,221772.30793125794
11537,143871.33199382384
2558,136659.10453687815
14081,275868.6167006658
3517,247775.00710191316
7149,227044.58244276556
15777,122161.74154006995
8995,247500.5657805143
826,358494.3261637324
509,308700.35546105076
14875,285286.43564598204
6591,156565.14302452927
11283,105699.22001253397
9897,255202.89923946018
14902,183246.4789739745
14291,151655.442906096
3162,248661.83818349737
4206,198352.12642168242
11580,202091.2918238136
2007,234094.99971595206
14939,365702.6486174961
13572,176844.96501102595
10720,149225.6417067636
4253,256355.16565358298
